MOLTID,TITLE,MOLTNBR,PANELNBR,CELLNBR,pname,cellname,VALUE,STD DEV
MT16013,X-4019,371926,7,5,Leukemia,K-562,1.188,0.632
MT16014,X-4020,371927,7,5,Leukemia,K-562,4.369,2.975
MT16015,X-4027,371928,7,5,Leukemia,K-562,1.508,0.249
MT16016,X-4030 - possible glutethimide or securinine,371929,7,5,Leukemia,K-562,0.304,0
MT16017,X-4032,371930,7,5,Leukemia,K-562,0.166,0
MT16018,X-4043,371931,7,5,Leukemia,K-562,0.264,0.03
MT16019,X-4046,371932,7,5,Leukemia,K-562,0.088,0
MT16020,X-4051,371933,7,5,Leukemia,K-562,1.239,0.478
MT16021,X-4053,371934,7,5,Leukemia,K-562,0.959,0.116
MT16022,X-4058,371935,7,5,Leukemia,K-562,0.182,0
MT16023,X-4075,371936,7,5,Leukemia,K-562,0.825,0.636
MT16024,X-4096 - possible gamma-glu-gly-leu,371937,7,5,Leukemia,K-562,0.963,0.433
MT16025,X-4116,371938,7,5,Leukemia,K-562,0.778,0.52
MT16026,X-4133,371939,7,5,Leukemia,K-562,1.473,0.215
MT16027,X-4231,371940,7,5,Leukemia,K-562,0.73,0.475
MT16028,X-4238,371941,7,5,Leukemia,K-562,1.127,0.65
MT16029,X-4251,371942,7,5,Leukemia,K-562,0.076,0
MT16030,X-4271,371943,7,5,Leukemia,K-562,0.338,0
MT16031,X-4354,371944,7,5,Leukemia,K-562,1.279,0.295
MT16032,X-4362,371945,7,5,Leukemia,K-562,0.352,0.186
MT16033,X-4407,371946,7,5,Leukemia,K-562,0.424,0
MT16034,X-4429,371947,7,5,Leukemia,K-562,0.221,0
MT16035,X-4432,371948,7,5,Leukemia,K-562,0.294,0
MT16036,X-4503,371949,7,5,Leukemia,K-562,0.439,0.193
MT16037,X-4510,371950,7,5,Leukemia,K-562,0.261,0
MT16038,X-4514,371951,7,5,Leukemia,K-562,0.261,0
MT16039,X-4516,371952,7,5,Leukemia,K-562,6.392,1.893
MT16040,X-4517,371953,7,5,Leukemia,K-562,0.965,0.143
MT16041,X-4522,371954,7,5,Leukemia,K-562,0.208,0
MT16042,X-4523,371955,7,5,Leukemia,K-562,1.732,0.287
MT16043,X-4567,371956,7,5,Leukemia,K-562,0.465,0
MT16044,X-4593,371957,7,5,Leukemia,K-562,0.951,0.114
MT16045,X-4611,371958,7,5,Leukemia,K-562,3.205,2.267
MT16046,X-4616 - retired duplicate of 5946,371959,7,5,Leukemia,K-562,0.418,0
MT16047,X-4617,371960,7,5,Leukemia,K-562,1.259,0.471
MT16048,X-4660,371961,7,5,Leukemia,K-562,0.429,0
MT16049,X-4667,371962,7,5,Leukemia,K-562,0.593,0.015
MT16050,X-4706,371963,7,5,Leukemia,K-562,0.294,0
MT16051,X-4727,371964,7,5,Leukemia,K-562,0.336,0
MT16052,X-4811,371965,7,5,Leukemia,K-562,0.667,0.289
MT16053,X-4906,371966,7,5,Leukemia,K-562,0.38,0
MT16054,X-5111,371967,7,5,Leukemia,K-562,0.124,0.147
MT16055,X-5147,371968,7,5,Leukemia,K-562,0.124,0
MT16056,X-5187,371969,7,5,Leukemia,K-562,7.13,3.173
MT16057,xanthine,371970,7,5,Leukemia,K-562,0.129,0
MT16058,xanthosine,371971,7,5,Leukemia,K-562,0.108,0
MT16059,xylitol,371972,7,5,Leukemia,K-562,0.278,0.216
MT15708,(2-Aminoethyl)phosphonate,371621,7,6,Leukemia,MOLT-4,1.755,0.697
MT15709,(p-Hydroxyphenyl)lactic acid,371622,7,6,Leukemia,MOLT-4,0.57,0.51
MT15710,"2,3-diphospho-D-glyceric acid",371623,7,6,Leukemia,MOLT-4,0.819,0.091
MT15711,2'-deoxyadenosine 5'-diphosphate,371624,7,6,Leukemia,MOLT-4,0.544,0.38
MT15712,2'-deoxyuridine 5'-triphosphate,371625,7,6,Leukemia,MOLT-4,0.481,0.449
MT15713,2'-deoxyuridine,371626,7,6,Leukemia,MOLT-4,0.104,0
MT15714,3-hydroxy-3-methylglutarate,371627,7,6,Leukemia,MOLT-4,0.602,0.447
MT15715,3-methyl-L-histidine,371628,7,6,Leukemia,MOLT-4,1.76,0.649
MT15716,3-phospho-d-glycerate,371629,7,6,Leukemia,MOLT-4,0.024,0
MT15717,3-phospho-l-serine,371630,7,6,Leukemia,MOLT-4,2.649,1.697
MT15718,4-Guanidinobutanoic acid,371631,7,6,Leukemia,MOLT-4,0.825,1.196
MT15719,"5,6-dihydrouracil",371632,7,6,Leukemia,MOLT-4,0.219,0
MT15720,"5,6-Dimethylbenzimidazole",371633,7,6,Leukemia,MOLT-4,0.493,0.41
MT15721,5-oxoproline,371634,7,6,Leukemia,MOLT-4,1.698,1.011
MT15722,5'-s-methyl-5'-thioadenosine,371635,7,6,Leukemia,MOLT-4,1.385,0.989
MT15723,6-phosphogluconic acid,371636,7,6,Leukemia,MOLT-4,0.038,0
MT15724,acetylphosphate,371637,7,6,Leukemia,MOLT-4,0.808,0.395
MT15725,adenine,371638,7,6,Leukemia,MOLT-4,1.322,0.877
MT15726,adenosine,371639,7,6,Leukemia,MOLT-4,0.502,0.456
MT15727,alanine,371640,7,6,Leukemia,MOLT-4,2.607,3.531
MT15728,allantoin,371641,7,6,Leukemia,MOLT-4,0.756,0.289
MT15729,alpha-D-ribose 5-phosphate,371642,7,6,Leukemia,MOLT-4,0.082,0
MT15730,alpha-keto-glutarate,371643,7,6,Leukemia,MOLT-4,0.324,0
MT15731,alpha-tocopherol,371644,7,6,Leukemia,MOLT-4,0.827,0.795
MT15732,anthranilic acid,371645,7,6,Leukemia,MOLT-4,0.272,0.122
MT15733,arabinose,371646,7,6,Leukemia,MOLT-4,0.122,0
MT15734,arginine,371647,7,6,Leukemia,MOLT-4,1.033,1.271
MT15735,arginino-succinate,371648,7,6,Leukemia,MOLT-4,0.505,0.717
MT15736,asparagine,371649,7,6,Leukemia,MOLT-4,3.519,2.769
MT15737,aspartate,371650,7,6,Leukemia,MOLT-4,0.7,0.467
MT15738,beta-alanine,371651,7,6,Leukemia,MOLT-4,1.091,1.748
MT15739,beta-hydroxypyruvic acid,371652,7,6,Leukemia,MOLT-4,0.641,0.753
MT15740,beta-nicotinamide adenine dinucleotide,371653,7,6,Leukemia,MOLT-4,0.335,0.289
MT15741,biotin,371654,7,6,Leukemia,MOLT-4,0.111,0
MT15742,caffeine,371655,7,6,Leukemia,MOLT-4,0.274,0
MT15743,carnitine,371656,7,6,Leukemia,MOLT-4,1.806,1.828
MT15744,cholesterol,371657,7,6,Leukemia,MOLT-4,0.149,0.076
MT15745,citric acid,371658,7,6,Leukemia,MOLT-4,3.045,2.261
MT15746,creatinine,371659,7,6,Leukemia,MOLT-4,0.608,1.036
MT15747,cysteine,371660,7,6,Leukemia,MOLT-4,0.07,0
MT15748,cytidine,371661,7,6,Leukemia,MOLT-4,0.148,0.197
MT15749,cytidine 5'-monophosphate,371662,7,6,Leukemia,MOLT-4,1.153,1.001
MT15750,D-allose,371663,7,6,Leukemia,MOLT-4,0.615,0.352
MT15751,DL-cystathionine,371664,7,6,Leukemia,MOLT-4,1.881,2.858
MT15752,DL-homocysteine,371665,7,6,Leukemia,MOLT-4,0.74,0.559
MT15753,D-ribose,371666,7,6,Leukemia,MOLT-4,0.316,0.308
MT15754,erythrose-4-phosphate,371667,7,6,Leukemia,MOLT-4,0.578,0.505
MT15755,ethylmalonic acid,371668,7,6,Leukemia,MOLT-4,0.184,0
MT15756,fumaric acid,371669,7,6,Leukemia,MOLT-4,0.693,0.444
MT15757,gamma-glu-cys,371670,7,6,Leukemia,MOLT-4,0.284,0
MT15758,gamma-L-glutamyl-L-glutamine,371671,7,6,Leukemia,MOLT-4,0.521,0.545
MT15759,gamma-L-glutamyl-L-tyrosine,371672,7,6,Leukemia,MOLT-4,1.674,0.233
MT15760,gluconic acid,371673,7,6,Leukemia,MOLT-4,0.818,0.452
MT15761,glucose-6-phosphate,371674,7,6,Leukemia,MOLT-4,0.462,0.155
MT15762,glutamic acid,371675,7,6,Leukemia,MOLT-4,1.887,1.214
MT15763,glutamine,371676,7,6,Leukemia,MOLT-4,2.281,2.57
MT15764,"glutathione, reduced",371677,7,6,Leukemia,MOLT-4,2.659,1.396
MT15765,glyceraldehyde,371678,7,6,Leukemia,MOLT-4,0.046,0
MT15766,glyceric acid,371679,7,6,Leukemia,MOLT-4,0.369,0.35
MT15767,glycerol,371680,7,6,Leukemia,MOLT-4,0.514,0.203
MT15768,glycine,371681,7,6,Leukemia,MOLT-4,1.606,1.147
MT15769,guanine,371682,7,6,Leukemia,MOLT-4,0.072,0
MT15770,guanosine,371683,7,6,Leukemia,MOLT-4,0.031,0
MT15771,guanosine 5'- monophosphate,371684,7,6,Leukemia,MOLT-4,0.457,0.601
MT15772,"gulono-1,4-lactone",371685,7,6,Leukemia,MOLT-4,0.031,0
MT15773,histidine,371686,7,6,Leukemia,MOLT-4,0.301,0.256
MT15774,homogentisate,371687,7,6,Leukemia,MOLT-4,0.089,0
MT15775,hypotaurine,371688,7,6,Leukemia,MOLT-4,0.682,1.041
MT15776,hypoxanthine,371689,7,6,Leukemia,MOLT-4,0.19,0.127
MT15777,inosine,371690,7,6,Leukemia,MOLT-4,0.023,0.02
MT15778,inositol,371691,7,6,Leukemia,MOLT-4,3.16,1.409
MT15779,inositol 1-phosphate,371692,7,6,Leukemia,MOLT-4,0.085,0.064
MT15780,"Isobar 13 includes 5-keto-D-gluconic acid, 2-keto-L-gulonic acid, D-glucuronic acid",371693,7,6,Leukemia,MOLT-4,0.913,0.106
MT15781,"Isobar 18 includes D-fructose 1-phosphate, beta-D-fructose 6-phosphate",371694,7,6,Leukemia,MOLT-4,0.392,0.098
MT15782,"Isobar 19 includes D-saccharic acid, 2-deoxy-D-galactose, 2-deoxy-D-glucose, L-fucose, L-rhamnose",371695,7,6,Leukemia,MOLT-4,0.542,0.526
MT15783,"Isobar 22 includes glutamic acid, O-acetyl-L-serine",371696,7,6,Leukemia,MOLT-4,2.197,1.471
MT15784,"Isobar 25 includes L-gulono-1,4-lactone, glucono-gamma-lactone",371697,7,6,Leukemia,MOLT-4,0.31,0.358
MT15785,"Isobar 27 includes L-kynurenine, alpha-2-diamino-gamma-oxobenzenebutanoic acid",371698,7,6,Leukemia,MOLT-4,0.086,0
MT15786,"Isobar 3 includes inositol 1-phosphate, mannose 6-phosphate, glucose 6-phosphate, D-mannose 1-phosphate, alpha-D-glucose 1-phosphate, alpha-D-galactose 1 phosphate",371699,7,6,Leukemia,MOLT-4,0.788,0.231
MT15787,"Isobar 35 includes D-arabinose 5-phosphate, D-ribulose 5-phosphate, alpha-D-ribose-5-phosphate",371700,7,6,Leukemia,MOLT-4,1.341,1.541
MT15788,"Isobar 36 includes D-sorbitol 6-phosphate, mannitol-1-phosphate",371701,7,6,Leukemia,MOLT-4,0.451,0.364
MT15789,"Isobar 37 includes mannitol, dulcitol",371702,7,6,Leukemia,MOLT-4,1.092,1.152
MT15790,"Isobar 39 includes N-acetyl-D-glucosamine-6-phosphate, N-acetyl-alpha-D-glucosamine 1-phosphate",371703,7,6,Leukemia,MOLT-4,1.51,0.54
MT15791,"Isobar 4 includes Gluconic acid, DL-arabinose, D-ribose, L-xylose, DL-lyxose, D-xylulose",371704,7,6,Leukemia,MOLT-4,1.137,0.523
MT15792,"Isobar 6 includes valine, betaine",371705,7,6,Leukemia,MOLT-4,0.46,0.218
MT15793,"Isobar 9 includes sucrose, beta-D-lactose, D-trehalose, D-cellobiose, D-Maltose, palatinose, melibiose, alpha-D-lactose",371706,7,6,Leukemia,MOLT-4,1.444,1.202
MT15794,isoleucine,371707,7,6,Leukemia,MOLT-4,0.802,0.579
MT15795,Kynurenic acid,371708,7,6,Leukemia,MOLT-4,0.105,0.077
MT15796,lactate,371709,7,6,Leukemia,MOLT-4,0.294,0.179
MT15797,L-allo-threonine,371710,7,6,Leukemia,MOLT-4,1.136,0.634
MT15798,L-alpha-glycerophosphorylcholine,371711,7,6,Leukemia,MOLT-4,0.113,0.094
MT15799,L-arabitol,371712,7,6,Leukemia,MOLT-4,0.316,0.312
MT15800,L-beta-imidazolelactic acid,371713,7,6,Leukemia,MOLT-4,0.317,0.294
MT15801,leucine,371714,7,6,Leukemia,MOLT-4,0.51,0.297
MT15802,malic acid,371715,7,6,Leukemia,MOLT-4,0.772,0.468
MT15803,malonic acid,371716,7,6,Leukemia,MOLT-4,1.119,0.354
MT15804,mannose,371717,7,6,Leukemia,MOLT-4,0.085,0
MT15805,mannose-6-phosphate,371718,7,6,Leukemia,MOLT-4,0.36,0.536
MT15806,melatonin,371719,7,6,Leukemia,MOLT-4,0.2,0
MT15807,methionine,371720,7,6,Leukemia,MOLT-4,0.318,0.132
MT15808,N(5)-(aminocarbonyl)-L-ornithine,371721,7,6,Leukemia,MOLT-4,0.22,0.223
MT15809,N('6)-trimethyl-l-lysine,371722,7,6,Leukemia,MOLT-4,0.049,0
MT15810,"N,N-dimethylarginine",371723,7,6,Leukemia,MOLT-4,0.123,0
MT15811,N-acetyl-D-galactosamine,371724,7,6,Leukemia,MOLT-4,0.936,0.764
MT15812,N-acetylneuraminic acid,371725,7,6,Leukemia,MOLT-4,0.291,0.098
MT15813,n-dodecanoate,371726,7,6,Leukemia,MOLT-4,0.72,0.09
MT15814,N-formyl-L-methionine,371727,7,6,Leukemia,MOLT-4,0.29,0
MT15815,n-hexadecanoic acid,371728,7,6,Leukemia,MOLT-4,0.561,0.149
MT15816,niacinamide,371729,7,6,Leukemia,MOLT-4,1.332,1.621
MT15817,octopamine,371730,7,6,Leukemia,MOLT-4,0.113,0
MT15818,oleic acid,371731,7,6,Leukemia,MOLT-4,0.434,0.229
MT15819,ornithine,371732,7,6,Leukemia,MOLT-4,2.937,2.393
MT15820,orotidine 5'-phosphate,371733,7,6,Leukemia,MOLT-4,0.498,0.429
MT15821,oxitryptan,371734,7,6,Leukemia,MOLT-4,0.292,0
MT15822,palmitoleic acid,371735,7,6,Leukemia,MOLT-4,0.429,0.099
MT15823,pantothenic acid,371736,7,6,Leukemia,MOLT-4,4.391,2.066
MT15824,phenylalanine,371737,7,6,Leukemia,MOLT-4,0.35,0.144
MT15825,phosphate,371738,7,6,Leukemia,MOLT-4,0.61,0.253
MT15826,phosphoenolpyruvate,371739,7,6,Leukemia,MOLT-4,2.18,0.689
MT15827,picolinic acid,371740,7,6,Leukemia,MOLT-4,0.87,0.167
MT15828,porphobilinogen,371741,7,6,Leukemia,MOLT-4,0.252,0
MT15829,Possible Artifact-2336 (RI Ladder),371742,7,6,Leukemia,MOLT-4,0.899,0.08
MT15830,proline,371743,7,6,Leukemia,MOLT-4,1.954,1.921
MT15831,Putrescine,371744,7,6,Leukemia,MOLT-4,2.952,3.569
MT15832,pyridoxal,371745,7,6,Leukemia,MOLT-4,0.481,0
MT15833,pyrophosphate,371746,7,6,Leukemia,MOLT-4,0.007,0
MT15834,quinolinic acid,371747,7,6,Leukemia,MOLT-4,0.349,0
MT15835,ribulose-5-phosphate,371748,7,6,Leukemia,MOLT-4,0.145,0.107
MT15836,S-(5'-adenosyl)-L-methionine,371749,7,6,Leukemia,MOLT-4,2.003,1.032
MT15837,S-adenosyl-l-homocysteine,371750,7,6,Leukemia,MOLT-4,0.307,0.228
MT15838,serine,371751,7,6,Leukemia,MOLT-4,0.354,0.174
MT15839,sn-Glycerol 3-phosphate,371752,7,6,Leukemia,MOLT-4,1.281,1.342
MT15840,sorbitol,371753,7,6,Leukemia,MOLT-4,0.074,0
MT15841,Spermidine,371754,7,6,Leukemia,MOLT-4,0.684,0.932
MT15842,succinate,371755,7,6,Leukemia,MOLT-4,1.719,1.236
MT15843,tartaric acid,371756,7,6,Leukemia,MOLT-4,0.5,0
MT15844,taurine,371757,7,6,Leukemia,MOLT-4,1.135,0.242
MT15845,tetradecanoic acid,371758,7,6,Leukemia,MOLT-4,0.467,0.085
MT15846,threonine,371759,7,6,Leukemia,MOLT-4,1.227,0.668
MT15847,trans-11-eicosenoic acid,371760,7,6,Leukemia,MOLT-4,0.186,0
MT15848,trans-4-hydroxyproline,371761,7,6,Leukemia,MOLT-4,4.632,5.157
MT15849,trehalose 6-phosphate,371762,7,6,Leukemia,MOLT-4,0.818,0.426
MT15850,tryptophan,371763,7,6,Leukemia,MOLT-4,0.506,0.195
MT15851,tyramine,371764,7,6,Leukemia,MOLT-4,0.37,0.158
MT15852,tyrosine,371765,7,6,Leukemia,MOLT-4,0.3,0.16
MT15853,uracil,371766,7,6,Leukemia,MOLT-4,0.099,0.089
MT15854,urea,371767,7,6,Leukemia,MOLT-4,0.173,0.1
MT15855,uric acid,371768,7,6,Leukemia,MOLT-4,0.886,0.663
MT15856,uridine,371769,7,6,Leukemia,MOLT-4,0.165,0.173
MT15857,uridine diphosphate-N-acetylmuraminic acid,371770,7,6,Leukemia,MOLT-4,0.305,0
MT15858,valine,371771,7,6,Leukemia,MOLT-4,0.387,0.18
MT15859,"X-1085 - possible isolobinine or 4-aminoestra-1,3,5(10)-triene-3,17beta-diol",371772,7,6,Leukemia,MOLT-4,0.74,0.211
MT15860,X-1086,371773,7,6,Leukemia,MOLT-4,0.068,0
MT15861,X-1104,371774,7,6,Leukemia,MOLT-4,0.291,0.237
MT15862,X-1107,371775,7,6,Leukemia,MOLT-4,0.406,0
MT15863,X-1111 - possible methylnitronitrosoguanidine or ethyl thiocarbamoylacetate,371776,7,6,Leukemia,MOLT-4,0.15,0.105
MT15864,X-1113 - possible acetylcarnitine,371777,7,6,Leukemia,MOLT-4,1.516,1.775
MT15865,X-1114,371778,7,6,Leukemia,MOLT-4,0.396,0.536
MT15866,X-1122,371779,7,6,Leukemia,MOLT-4,0.466,0
MT15867,X-1126,371780,7,6,Leukemia,MOLT-4,0.109,0
MT15868,X-1129,371781,7,6,Leukemia,MOLT-4,0.177,0
MT15869,X-1130,371782,7,6,Leukemia,MOLT-4,0.432,0
MT15870,X-1213,371783,7,6,Leukemia,MOLT-4,0.214,0
MT15871,X-1288,371784,7,6,Leukemia,MOLT-4,0.026,0
MT15872,X-1330,371785,7,6,Leukemia,MOLT-4,0.236,0
MT15873,X-1391,371786,7,6,Leukemia,MOLT-4,0.208,0
MT15874,X-1455,371787,7,6,Leukemia,MOLT-4,0.024,0
MT15875,X-1461,371788,7,6,Leukemia,MOLT-4,0.437,0
MT15876,X-1465,371789,7,6,Leukemia,MOLT-4,0.452,0.474
MT15877,X-1468,371790,7,6,Leukemia,MOLT-4,0.538,0.326
MT15878,X-1496,371791,7,6,Leukemia,MOLT-4,1.129,0.221
MT15879,X-1497,371792,7,6,Leukemia,MOLT-4,0.361,0.118
MT15880,X-1498,371793,7,6,Leukemia,MOLT-4,0.808,0.333
MT15881,X-1573,371794,7,6,Leukemia,MOLT-4,0.091,0
MT15882,X-1575,371795,7,6,Leukemia,MOLT-4,0.107,0
MT15883,X-1593,371796,7,6,Leukemia,MOLT-4,1.374,0.284
MT15884,X-1595 - possible glutathione metabolite,371797,7,6,Leukemia,MOLT-4,0.054,0
MT15885,X-1597,371798,7,6,Leukemia,MOLT-4,0.568,0.38
MT15886,X-1609,371799,7,6,Leukemia,MOLT-4,1.693,1.398
MT15887,X-1612,371800,7,6,Leukemia,MOLT-4,0.239,0
MT15888,X-1616,371801,7,6,Leukemia,MOLT-4,0.846,0.337
MT15889,X-1656,371802,7,6,Leukemia,MOLT-4,0.705,0.398
MT15890,X-1677,371803,7,6,Leukemia,MOLT-4,0.417,0.312
MT15891,X-1713,371804,7,6,Leukemia,MOLT-4,0.924,0.764
MT15892,X-1733,371805,7,6,Leukemia,MOLT-4,0.477,0
MT15893,X-1736 - retired - p-hydroxybenzaldehyde,371806,7,6,Leukemia,MOLT-4,0.525,0.171
MT15894,X-1819,371807,7,6,Leukemia,MOLT-4,1.793,1.614
MT15895,X-1843 - retired pieces of X-7147,371808,7,6,Leukemia,MOLT-4,0.5,0
MT15896,X-2005,371809,7,6,Leukemia,MOLT-4,5.312,8.923
MT15897,X-2008,371810,7,6,Leukemia,MOLT-4,0.158,0
MT15898,X-2011,371811,7,6,Leukemia,MOLT-4,0.486,0.815
MT15899,X-2026,371812,7,6,Leukemia,MOLT-4,0.798,0.253
MT15900,X-2027,371813,7,6,Leukemia,MOLT-4,6.276,4.26
MT15901,X-2041,371814,7,6,Leukemia,MOLT-4,0.119,0.051
MT15902,X-2046,371815,7,6,Leukemia,MOLT-4,0.271,0.125
MT15903,X-2053,371816,7,6,Leukemia,MOLT-4,1.401,1.172
MT15904,X-2064,371817,7,6,Leukemia,MOLT-4,0.186,0.168
MT15905,X-2074,371818,7,6,Leukemia,MOLT-4,0.18,0
MT15906,X-2077,371819,7,6,Leukemia,MOLT-4,0.668,0.466
MT15907,X-2088,371820,7,6,Leukemia,MOLT-4,0.5,0
MT15908,X-2107,371821,7,6,Leukemia,MOLT-4,0.208,0.128
MT15909,X-2108,371822,7,6,Leukemia,MOLT-4,0.688,0.269
MT15910,X-2109,371823,7,6,Leukemia,MOLT-4,1.037,0.105
MT15911,X-2129,371824,7,6,Leukemia,MOLT-4,0.138,0.113
MT15912,X-2136,371825,7,6,Leukemia,MOLT-4,0.174,0
MT15913,X-2138,371826,7,6,Leukemia,MOLT-4,0.381,0
MT15914,X-2139,371827,7,6,Leukemia,MOLT-4,0.554,0.401
MT15915,X-2177,371828,7,6,Leukemia,MOLT-4,0.185,0
MT15916,X-2185,371829,7,6,Leukemia,MOLT-4,0.765,1.283
MT15917,X-2193,371830,7,6,Leukemia,MOLT-4,0.331,0
MT15918,X-2212,371831,7,6,Leukemia,MOLT-4,0.132,0.098
MT15919,X-2255 - hydroxyproline form of bradykinin,371832,7,6,Leukemia,MOLT-4,0.14,0.086
MT15920,X-2269,371833,7,6,Leukemia,MOLT-4,0.326,0
MT15921,X-2272,371834,7,6,Leukemia,MOLT-4,0.214,0
MT15922,X-2292,371835,7,6,Leukemia,MOLT-4,1.724,0.772
MT15923,X-2366,371836,7,6,Leukemia,MOLT-4,1.16,0.13
MT15924,X-2389,371837,7,6,Leukemia,MOLT-4,1.277,0.838
MT15925,X-2594,371838,7,6,Leukemia,MOLT-4,0.575,0.359
MT15926,X-2688,371839,7,6,Leukemia,MOLT-4,3.244,2.122
MT15927,X-2690,371840,7,6,Leukemia,MOLT-4,0.374,0.542
MT15928,X-2691,371841,7,6,Leukemia,MOLT-4,0.113,0.083
MT15929,X-2698,371842,7,6,Leukemia,MOLT-4,0.172,0
MT15930,X-2711,371843,7,6,Leukemia,MOLT-4,0.086,0
MT15931,X-2724,371844,7,6,Leukemia,MOLT-4,0.215,0
MT15932,X-2725,371845,7,6,Leukemia,MOLT-4,0.052,0
MT15933,X-2726,371846,7,6,Leukemia,MOLT-4,0.942,0.407
MT15934,X-2746,371847,7,6,Leukemia,MOLT-4,0.671,0.182
MT15935,X-2753,371848,7,6,Leukemia,MOLT-4,1.293,1.282
MT15936,X-2757,371849,7,6,Leukemia,MOLT-4,0.427,0.403
MT15937,X-2767,371850,7,6,Leukemia,MOLT-4,0.373,0.271
MT15938,X-2768,371851,7,6,Leukemia,MOLT-4,0.25,0
MT15939,X-2778,371852,7,6,Leukemia,MOLT-4,0.487,0.314
MT15940,X-2781,371853,7,6,Leukemia,MOLT-4,0.547,0.392
MT15941,X-2911,371854,7,6,Leukemia,MOLT-4,0.236,0
MT15942,X-3014,371855,7,6,Leukemia,MOLT-4,1.063,0.889
MT15943,X-3016,371856,7,6,Leukemia,MOLT-4,0.675,0.641
MT15944,X-3022,371857,7,6,Leukemia,MOLT-4,0.415,0
MT15945,X-3034,371858,7,6,Leukemia,MOLT-4,0.145,0
MT15946,X-3074,371859,7,6,Leukemia,MOLT-4,0.192,0.218
MT15947,X-3085 = Inositol 2,371860,7,6,Leukemia,MOLT-4,2.128,0.97
MT15948,X-3090,371861,7,6,Leukemia,MOLT-4,0.078,0
MT15949,X-3091,371862,7,6,Leukemia,MOLT-4,0.151,0
MT15950,X-3094,371863,7,6,Leukemia,MOLT-4,0.174,0.115
MT15951,X-3101,371864,7,6,Leukemia,MOLT-4,0.104,0
MT15952,X-3129,371865,7,6,Leukemia,MOLT-4,1.143,0.13
MT15953,X-3138,371866,7,6,Leukemia,MOLT-4,0.138,0
MT15954,X-3165,371867,7,6,Leukemia,MOLT-4,0.249,0
MT15955,X-3176 - possible creatine,371868,7,6,Leukemia,MOLT-4,0.322,0.456
MT15956,X-3178 - possible NH3 adduct of isobar 42,371869,7,6,Leukemia,MOLT-4,1.208,0.746
MT15957,X-3180,371870,7,6,Leukemia,MOLT-4,0.331,0
MT15958,X-3183 - possible gamma-L-glutamyl-L-phenylalanine,371871,7,6,Leukemia,MOLT-4,0.075,0
MT15959,X-3216,371872,7,6,Leukemia,MOLT-4,0.47,0.459
MT15960,X-3218,371873,7,6,Leukemia,MOLT-4,2.072,3.335
MT15961,X-3234,371874,7,6,Leukemia,MOLT-4,0.438,0
MT15962,X-3303,371875,7,6,Leukemia,MOLT-4,0.618,0.58
MT15963,X-3358,371876,7,6,Leukemia,MOLT-4,0.692,0.405
MT15964,X-3363,371877,7,6,Leukemia,MOLT-4,0.287,0
MT15965,X-3365,371878,7,6,Leukemia,MOLT-4,0.292,0.277
MT15966,X-3370,371879,7,6,Leukemia,MOLT-4,0.194,0
MT15967,X-3380,371880,7,6,Leukemia,MOLT-4,0.791,1.102
MT15968,X-3389,371881,7,6,Leukemia,MOLT-4,0.749,0.497
MT15969,X-3390,371882,7,6,Leukemia,MOLT-4,0.068,0
MT15970,X-3394,371883,7,6,Leukemia,MOLT-4,0.264,0
MT15971,X-3400,371884,7,6,Leukemia,MOLT-4,0.329,0
MT15972,X-3405,371885,7,6,Leukemia,MOLT-4,0.905,0.42
MT15973,X-3435,371886,7,6,Leukemia,MOLT-4,0.089,0
MT15974,X-3439,371887,7,6,Leukemia,MOLT-4,0.174,0.129
MT15975,X-3450,371888,7,6,Leukemia,MOLT-4,0.148,0
MT15976,X-3476,371889,7,6,Leukemia,MOLT-4,0.367,0.317
MT15977,X-3489,371890,7,6,Leukemia,MOLT-4,0.215,0
MT15978,X-3493,371891,7,6,Leukemia,MOLT-4,0.531,0.494
MT15979,X-3498,371892,7,6,Leukemia,MOLT-4,0.095,0
MT15980,X-3603,371893,7,6,Leukemia,MOLT-4,0.976,0.093
MT15981,X-3658,371894,7,6,Leukemia,MOLT-4,0.486,0
MT15982,X-3668,371895,7,6,Leukemia,MOLT-4,0.349,0
MT15983,X-3697,371896,7,6,Leukemia,MOLT-4,0.448,0
MT15984,X-3698,371897,7,6,Leukemia,MOLT-4,1.2,0.342
MT15985,X-3705,371898,7,6,Leukemia,MOLT-4,0.382,0
MT15986,X-3772,371899,7,6,Leukemia,MOLT-4,0.128,0
MT15987,X-3776,371900,7,6,Leukemia,MOLT-4,0.344,0
MT15988,X-3778,371901,7,6,Leukemia,MOLT-4,2.377,1.559
MT15989,X-3802,371902,7,6,Leukemia,MOLT-4,0.116,0
MT15990,X-3803,371903,7,6,Leukemia,MOLT-4,0.191,0
MT15991,X-3806,371904,7,6,Leukemia,MOLT-4,0.387,0
MT15992,X-3808,371905,7,6,Leukemia,MOLT-4,1.036,0.854
MT15993,X-3810,371906,7,6,Leukemia,MOLT-4,0.3,0.356
MT15994,X-3816,371907,7,6,Leukemia,MOLT-4,0.58,0.651
MT15995,X-3824,371908,7,6,Leukemia,MOLT-4,0.32,0
MT15996,X-3830,371909,7,6,Leukemia,MOLT-4,0.316,0
MT15997,X-3832 - possible phenol sulfate,371910,7,6,Leukemia,MOLT-4,0.218,0
MT15998,X-3833,371911,7,6,Leukemia,MOLT-4,0.232,0
MT15999,X-3843,371912,7,6,Leukemia,MOLT-4,0.437,0
